token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
推动,0,1421,0.23660154543846218,9,0.058619931335736064,0.07131219002084668,0.9999619655391351,7,0.00003776504011217596,0.9999242004990229,0.00018532114152345106,3,tuīdòng,to push (e.g. for acceptance of a plan); to promote; to give impetus to,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
偏偏,8,971,0.27423264118536506,2,0.037092715960694966,0.048623223559863385,0.9999999463720016,2,5.359690707372387e-8,0.9999998927750946,4.1331274212552e-7,7-9,piānpiān,(indicates that sth turns out just the opposite of what one would wish) unfortunately; as it happened; (indicates that sth is the opposite of what would be normal or reasonable) stubbornly; contrarily; against reason; (indicates that sb or a group is singled out) precisely; only; of all people,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
反正,8,971,0.2742088712209216,3,0.05696526540919622,0.07277521567648108,0.9999999879434328,2,1.2037005522856721e-8,0.9999999759064273,1.0077251838101356e-7,3,fǎnzhèng,anyway; in any case; to come over from the enemy's side,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
真的,8,971,0.2736167794482338,2,0.03534436133248728,0.046400264573664834,0.9999993799964461,2,6.183604254553712e-7,0.9999987616360206,4.12345533208393e-6,1,zhēn de,"really, truly, indeed",Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
倒是,8,971,0.27356150764542914,2,0.03982889351114721,0.05197780075965147,0.9999993694324302,2,6.304832760555994e-7,0.9999987389491541,4.18390833996229e-6,5,dàoshì,contrary to what one might expect; actually; contrariwise; why don't you,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
反倒,8,971,0.27287330651745967,2,0.06226086842910139,0.0788723707253832,0.9999999989230837,2,6.855669593340635e-10,0.9999999982375167,1.0435912419234854e-8,7-9,fǎndào,but on the contrary; but expectedly,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
没准儿,8,971,0.27199768963686194,2,0.03846263943983483,0.05018186343644538,0.9999981917889477,2,1.8078867445689078e-6,0.9999963839022031,0.000011170849757250964,7-9,méizhǔnr,erhua variant of 没准,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
何况,8,971,0.2718341352683268,2,0.0721733014572345,0.09017839499335342,0.9999999998394458,2,1.6054422875361924e-10,0.9999999996789015,1.6422878659856715e-9,7-9,hékuàng,let alone; to say nothing of; besides; what's more,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
本来,8,971,0.2713977483187803,2,0.062067992766705576,0.07850047880585632,0.9999999997223874,2,2.3832939963246976e-10,0.999999999484058,2.8228820756321437e-9,3,běnlái,original; originally; at first; it goes without saying; of course,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
确实,8,971,0.27139558471647723,2,0.07162007998418829,0.08949998457648844,0.9999999977548946,2,1.4785443488405179e-9,0.9999999962763502,2.102828374000514e-8,3,quèshí,indeed; really; reliable; real; true,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
似乎,8,971,0.2713621947302875,2,0.04935135316157846,0.0634344998599837,0.999999993195047,2,4.813429920186248e-9,0.9999999883816171,6.034830052970464e-8,4,sìhū,it seems; seemingly; as if,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
恐怕,8,971,0.27092117142775635,2,0.06501323180662821,0.08187115203696867,0.9999999993337632,2,5.826284633036218e-10,0.9999999987511347,6.512466718749561e-9,3,kǒngpà,fear; to dread; I'm afraid that...; perhaps; maybe,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
所以,8,971,0.26949466497883195,2,0.08343232346458443,0.10250456235162,0.9999999999503792,2,4.84179577789766e-11,0.9999999999019613,5.356145091688233e-10,2,suǒyǐ,therefore; as a result; so; the reason why,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
那么,8,971,0.26945497411638214,2,0.05644192552162161,0.07171901061490174,0.9999999379527137,2,6.187404625073138e-8,0.9999998760786675,4.7467382311974007e-7,2,nàme,like that; in that way; or so; so; so very much; about; in that case,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
但是,8,971,0.2693264104037465,2,0.07586249312939192,0.0940596394311568,0.9999999999815294,0,9.7862297580162e-12,0.9999999999717432,2.1336062306530785e-10,2,dànshì,but; however,Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
再说,8,971,0.26890337485303706,2,0.03082807983416233,0.04046079570936874,0.9999395719656736,2,0.0000603745731356924,0.9998791973925379,0.00028136423663478104,6,zàishuō,to say again; to put off a discussion until later; moreover; what's more; besides,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
既然,8,971,0.268766847108475,2,0.06723952702888286,0.08421017865706473,0.9999999965938109,2,3.39797951888778e-9,0.9999999931958313,3.034704040831456e-8,4,jìrán,since; as; this being the case,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
其实,8,971,0.26845278225328073,2,0.0559569320965084,0.07105604726990715,0.9999999997126245,2,2.8717554169422323e-10,0.999999999425449,2.8676010723189722e-9,3,qíshí,actually; in fact; really,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
是不是,8,971,0.2683376743054843,2,0.04995730398421319,0.0639151092005548,0.9999999587425963,2,4.092302840704683e-8,0.9999999178195679,3.234419657339008e-7,1,shì bu shì,is or isn't; yes or no; whether or not,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
纵然,8,971,0.2677856567386951,2,0.049409317669953545,0.06321369239396529,0.9999998997508485,2,9.030569109555424e-8,0.9999998094451573,7.593118393478788e-7,7-9,zòngrán,even if; even though,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
他,8,971,0.26771887587085225,2,-0.011348333209725892,-0.015497235741562707,0.7360881119414421,2,0.17368205951310833,0.5624060524283337,0.3243097380281742,1,tā,he; him (used for either sex when the sex is unknown or unimportant); (used before sb's name for emphasis); (used as a meaningless mock object); (literary) other,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.25
的确,8,971,0.2673432463833659,2,0.06496244606665419,0.08144543924274748,0.9999999920178553,0,7.20288534731598e-9,0.9999999848149699,6.921923340996845e-8,4,díquè,really; indeed,Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
竟然,8,971,0.26729285086693166,2,0.053747273138596396,0.06834124345483111,0.9999927672906292,2,7.2241735181061045e-6,0.9999855431171112,0.000040351104677568954,4,jìngrán,unexpectedly; to one's surprise; in spite of everything; in that crazy way; actually; to go as far as to,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
有时候,8,971,0.26720452739582495,2,0.03774149213115674,0.04898076777422404,0.9999990714747872,2,9.239814284584507e-7,0.9999981474933587,6.016973757068179e-6,1,yǒushíhou|yǒushí,sometimes,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
果然,8,971,0.2664243488327995,2,0.04358896379195232,0.056087169890311366,0.9999816320515109,2,0.000018228637222786797,0.9999634034142881,0.00009533993083231139,3,guǒrán,really; sure enough; as expected; if indeed,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
居然,8,971,0.26620766019352166,2,0.056925339974729705,0.07199199085883735,0.9999908344861942,2,9.133035023676098e-6,0.9999817014511705,0.000050249170303598514,5,jūrán,unexpectedly; to one's surprise; go so far as to,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
明明,8,971,0.2661440730189904,2,0.04236513531560138,0.054578698483464666,0.9999991771445745,2,8.220144687505026e-7,0.9999983551301058,5.367214094844589e-6,5,míngmíng,obviously; plainly; undoubtedly; definitely,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
你,8,971,0.26567164287173906,2,0.005750014416744276,0.0077694669075930554,0.9996647608262605,2,0.0001813347274469823,0.9994834260988136,0.0014108455905128487,1,nǐ,"you (informal, as opposed to courteous 您); you (Note: In Taiwan, 妳 is used to address females, but in mainland China, it is not commonly used. Instead, 你 is used to address both males and females.)",Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
怕,8,971,0.26541737092449885,2,-0.00855695948123808,-0.01164873649681489,0.7708175632615939,2,0.2291824225365886,0.5416351407250053,0.23377500717952626,2; 3,pà,to be afraid; to fear; to dread; to be unable to endure; perhaps; surname Pa,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.5
哪怕,8,971,0.2653214287612017,2,0.06120276202143474,0.07689935605189392,0.9999999916289042,2,8.370908983959286e-9,0.9999999832579952,7.125168712066224e-8,4,nǎpà,even; even if; even though; no matter how,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
虽然,8,971,0.2647087832701427,2,0.0856973547833084,0.1043831275572563,0.9999999980840002,0,1.914342936382852e-9,0.9999999961696573,1.7541146047389033e-8,2,suīrán,although; even though (often used correlatively with 是 or 是 etc),Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
都,8,971,0.2647021884099088,2,0.0671211231329604,0.0836484786542664,0.9999999296875426,2,7.007062606748532e-8,0.9999998596169165,5.341808242822707e-7,1,dōu,all; both; entirely; (used for emphasis) even; already; (not) at all; capital city; metropolis; surname Du,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
如果,8,971,0.26381720231342237,2,0.09182170838087694,0.1108951795648762,0.9999999998612275,0,1.0925952383153968e-10,0.999999999751968,1.4594516131514207e-9,2,rúguǒ,if; in case; in the event that,Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
怎么,8,971,0.2633611017306757,2,0.03506664970375198,0.04544045302752621,0.9999914256855146,2,8.5625016303795e-6,0.9999828631838842,0.00004721057296794007,1,zěnme,how?; what?; why?; variant of 怎么,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
这会儿,8,971,0.26335087301596954,2,0.014700395923954251,0.019565322763576882,0.9987314288109723,5,0.0012015966297708681,0.9975298321812015,0.004339449182873746,7-9,zhèhuìr,(coll.) now; this moment; also pr. [zhè huǐ r],Translation,院子 | 窗子 | 马路 | 过道 | 房间 | 海边 | 屋子 | 路边 | 人行道 | 楼道 | 饭馆 | 山顶,1.0
我,8,971,0.2633211789786748,2,0.0036106414333030856,0.004877337334143715,0.9971067202998213,6,0.0028588531062007203,0.9942478671936206,0.008682502556986386,1,wǒ,I; me; my,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
只是,8,971,0.26322196340116316,2,0.04501372721232938,0.05757764317302534,0.9999999788574387,2,2.1000827876981506e-8,0.9999999578566109,1.7186215827531895e-7,3,zhǐshì,merely; only; just; nothing but; simply; but; however,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
肯定,8,971,0.26317485219244835,2,0.037021281714007176,0.04784060545048469,0.9999909726702972,2,8.997302222469563e-6,0.9999819753680748,0.000049556199448425106,5,kěndìng,to be certain; to be positive; assuredly; definitely; to give recognition; to affirm; affirmative (answer),Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
虽说,8,971,0.26299977722558227,2,0.08144613273184165,0.09951309842593435,0.9999999999844711,2,9.65227131548283e-12,0.9999999999748188,1.8070722463680074e-10,7-9,suīshuō,though; although,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
照样,8,971,0.2629901381073699,2,0.059349201316620664,0.07452568076195301,0.9999902553865893,2,9.74449748353619e-6,0.9999805108891057,0.000053065188335589306,6,zhàoyàng,as before; (same) as usual; in the same manner; still; nevertheless,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
看样子,8,971,0.2628921961921957,2,0.03852610314260635,0.049670473141228244,0.9999947338778126,2,4.169862402981613e-6,0.9999905640154095,0.000031257355694089704,7-9,kàn yàngzi,it seems; it looks as if,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
却,8,971,0.2628693840301892,2,0.04013919711996877,0.051641265933651266,0.999999731922991,2,2.679382175009231e-7,0.9999994639847735,1.8787147773829673e-6,4,què,old variant of 却; but; yet; however; while; to go back; to decline; to retreat; nevertheless; even though,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
不过,8,971,0.2625991619560131,2,0.07668079770677799,0.09419300760428177,0.9999999991665014,0,6.864532581952321e-10,0.9999999984800482,8.126844975867987e-9,2,bùguò,only; merely; no more than; but; however; anyway (to get back to a previous topic); cannot be more (after adjectival),Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
那时候,8,971,0.2622810930653987,2,0.04576392871645035,0.058410888706224046,0.9999997811619599,5,1.5630954377949754e-7,0.9999996248524161,1.6093548514616253e-6,2,nà shíhou|nà shí,at that time,Translation,院子 | 窗子 | 马路 | 过道 | 房间 | 海边 | 屋子 | 路边 | 人行道 | 楼道 | 饭馆 | 山顶,1.0
那,8,971,0.2621564373352054,2,0.019998848401379193,0.026389191353442146,0.999998263738367,2,1.6556316582018155e-6,0.9999966081067088,0.000010898913916424204,1; 2,nà,"surname Nuo; variant of 哪; (specifier) that; the; those (colloquial pr. [nèi]); (pronoun) that (referring to persons, things or situations); then (in that case); (archaic) many; beautiful; how; old variant of 挪; surname Na",Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
或许,8,971,0.26207912100926467,2,0.06681239885413653,0.08302427735195013,0.9999999463546644,0,5.327178888720806e-8,0.9999998930828755,4.1429997701498816e-7,4,huòxǔ,perhaps; maybe,Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
顶多,8,971,0.26207631789511393,2,0.08067952869226322,0.0985575522159242,0.9999999989551256,2,1.0447514201588131e-9,0.9999999979103742,9.83826739211297e-9,7-9,dǐngduō,at most; at best,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
即使,8,971,0.26183101053666935,2,0.08852037896978204,0.10707816303185495,0.9999999996700382,0,3.28078329823171e-10,0.9999999993419598,3.2768918621874802e-9,5,jíshǐ,even if; even though,Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
因为,8,971,0.2612545678418887,2,0.057148175865139955,0.07180378795487255,0.9999999912528637,2,8.68075973821722e-9,0.9999999825721039,7.447335712708919e-8,2,yīnwèi,because; owing to; on account of,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
觉得,8,971,0.26116391319641524,2,-0.0013092023429622235,-0.0017719794232388688,0.999823764287548,2,0.00017622624493383564,0.9996475380426142,0.0007381510616598014,1,juéde,to think that ...; to feel that ...; to feel (uncomfortable etc),Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
非得,8,971,0.2609305438930113,2,0.043178950890884665,0.055198515592505416,0.9999938798498659,2,6.120147961312508e-6,0.9999877597019046,0.000034563753111737484,7-9,fēiděi,"(followed by a verb phrase, then – optionally – 不可, or 不行 etc) must",Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
不光,8,971,0.260908111598758,2,0.07369980437666973,0.09067489866288225,0.9999999545606403,2,4.540751622511084e-8,0.9999999091531241,3.5349778564103516e-7,3,bùguāng,not the only one; not only,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
说实话,8,971,0.26045255187514965,2,0.02264494642161352,0.029710276019072997,0.9999733989908269,2,0.000026498235100256062,0.9999469007557267,0.00013356714655788813,6,shuō shíhuà,to speak the truth; truth to tell; frankly,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
反而,8,971,0.26020127714885327,2,0.0623911464724691,0.0777760339021429,0.9999986930310009,0,1.299738685257766e-6,0.9999973932923156,8.277245227322875e-6,4,fǎn'ér,on the contrary; instead,Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
唉,8,971,0.2601949477189011,2,-0.013853096460674064,-0.018725333678054335,0.9996809113029628,2,0.0003188174926911499,0.9993620938102716,0.0012550695485653337,7-9,ài,"interjection or grunt of agreement or recognition (e.g. yes, it's me!); to sigh; alas; oh dear",Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
而且,8,971,0.2600571589292794,2,0.08784919914228881,0.10612472079301857,0.9999999990471338,0,4.821836525468941e-10,0.9999999985649501,9.353929444615609e-9,2,érqiě,(not only ...) but also; moreover; in addition; furthermore,Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
起码,8,971,0.2596016796353074,2,0.07283459873610493,0.08956179346089317,0.9999999944381024,2,5.501428895443337e-9,0.9999999889366735,4.848600753933808e-8,5,qǐmǎ,at the minimum; at the very least,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
终究,8,971,0.25919188893071693,2,0.04090974553205995,0.052333134246059475,0.9999997027986589,2,2.549605811364895e-7,0.9999994478380778,2.1221494364489623e-6,7-9,zhōngjiū,in the end; after all is said and done,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
当真,8,971,0.2591605493885504,2,-0.015610264516084105,-0.021071049203981073,0.9996964075459119,2,0.00030358836085448484,0.9993928191850574,0.001199800762123387,7-9,dàngzhēn,"to take seriously; serious; No joking, really!",Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
说真的,8,971,0.25870420006450334,2,0.012941482838448592,0.017158370626883038,0.9999899459560111,2,9.949774279332053e-6,0.9999799961817317,0.000054879781352217323,7-9,shuō zhēnde,to tell the truth; honestly; in fact,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
常常,8,971,0.25862693856770286,2,0.03859531658807694,0.049483181210544985,0.9999998633526652,2,1.362939208272404e-7,0.9999997270587444,9.984168368970891e-7,1,chángcháng,frequently; often,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
生怕,8,971,0.25856163883340244,2,0.006722874178874627,0.008985862754263474,0.9995774553488072,2,0.0004225439470872599,0.9991549114017199,0.0016091939318533136,7-9,shēngpà,to fear; afraid; extremely nervous; for fear that; to avoid; so as not to,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
那时,8,971,0.258062693383711,2,0.03856858181159825,0.04941485052634772,0.9999998930306995,5,5.801788949643534e-8,0.99999983501281,8.241826185794467e-7,2,nà shíhou|nà shí,at that time,Translation,院子 | 窗子 | 马路 | 过道 | 房间 | 海边 | 屋子 | 路边 | 人行道 | 楼道 | 饭馆 | 山顶,1.0
况且,8,971,0.25792098943379244,2,0.06685471465773507,0.082645478329176,0.9999999953288103,2,4.63041568350876e-9,0.9999999906983946,4.105260425788218e-8,7-9,kuàngqiě,moreover; besides; in addition; furthermore,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
你们,8,971,0.25771535205838264,2,0.0016280863879737928,0.002188544855924475,0.9999490303761885,2,0.000050820667440150814,0.9998982097087484,0.0002413791485329898,1,nǐmen,you (plural),Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
即便,8,971,0.2576420474136493,2,0.09312374497417575,0.11146114301017278,0.999999999631509,0,3.6734108757095843e-10,0.9999999992641679,3.639606649456846e-9,7-9,jíbiàn,even if; even though; right away; immediately,Translation,推动 | 强化 | 推进 | 优化 | 深化 | 促进 | 确立 | 构建 | 提升 | 加强 | 拓展 | 规范,1.0
不见得,8,971,0.2571582602803184,2,0.04537708738564339,0.05756914935955967,0.9999999190900507,2,8.033944524575376e-8,0.9999998387506055,6.104317639776808e-7,7-9,bùjiàndé,not necessarily; not likely,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
仿佛,8,971,0.2571144585445596,2,0.018600470497300264,0.02442654258297088,0.9474980713791967,2,0.05203045859688929,0.8954676127823075,0.09055406296171138,6,fǎngfú,variant of 仿佛; to seem; as if; alike; similar,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.5
怪不得,8,971,0.25701932728957627,2,0.0278933477245282,0.036184054702984796,0.9999069395612025,2,0.00009303615732054355,0.9998139034038819,0.0004156599727820036,7-9,guàibude,no wonder!; so that's why!,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
这时候,8,971,0.2563881249454673,2,0.040502486959168055,0.05165380067156638,0.9999982203321229,2,9.12168440403051e-7,0.9999973081636825,0.000011540888608953731,2,zhè shíhou|zhè shí,At this moment,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
早就,8,971,0.25599512747186376,2,0.05513104729183771,0.06898832341844588,0.9999995486785261,2,4.503555179586681e-7,0.9999990983230082,3.0629248016455225e-6,2,zǎo jiù,already at an earlier time,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
