run,anchor,community,size,representatives,sample,boundary_words,soft_alternatives
pca50-plain-k200-reg1e-05-seed42,医生,109,40,残疾 | 残疾人 | 患者 | 儿童 | 老年 | 病人 | 艾滋病 | 未成年人 | 精神病 | 孤儿 | 青少年 | 孕妇,慈善 | 生育 | 艾滋病 | 聋人 | 伤残 | 老年 | 人身 | 男性 | 单身 | 病人 | 残疾 | 贫困,医生 | 慈善 | 生育 | 病人 | 精神病 | 患者 | 职业病 | 单身,
pca50-plain-k200-reg1e-05-seed42,感冒,74,73,腹泻 | 炎症 | 急性 | 症状 | 病症 | 抑郁症 | 慢性 | 高血压 | 疼痛 | 咳嗽 | 发炎 | 失眠,睡眠 | 忌口 | 发炎 | 食欲 | 失明 | 戒烟 | 酗酒 | 霍乱 | 患 | 血压 | 慢性 | 流感,胃 | 失恋 | 抑郁 | 刷牙 | 愈合 | 血压 | 疲劳 | 睡眠,
pca50-plain-k200-reg1e-05-seed42,医院,41,54,治疗 | 针灸 | 外科 | 急诊 | 儿科 | 内科 | 临床 | 肿瘤 | 手术 | 药物 | 西医 | 中医,诊所 | 监护 | 体检 | 输液 | 医院 | 输血 | 针灸 | 儿科 | 手术室 | 药方 | 疗效 | 诊断,确诊 | 止咳 | 传染病 | 按摩 | 根治 | 口腔 | 胶囊 | 包扎,
pca50-plain-k200-reg1e-05-seed42,学校,16,47,考试 | 理科 | 本科 | 高中 | 高考 | 初中 | 入学 | 考 | 选修 | 录取 | 年级 | 口试,考生 | 硕士 | 班 | 本科 | 试卷 | 学科 | 录取 | 学时 | 文科 | 年级 | 大学 | 外语,英语 | 硕士 | 必修 | 学位 | 听力 | 班 | 课程 | 学时,
pca50-plain-k200-reg1e-05-seed42,老师,31,107,姑姑 | 舅舅 | 姐姐 | 奶奶 | 妹妹 | 爸爸 | 嫂子 | 母亲 | 哥哥 | 妈妈 | 爸 | 姥姥,老板 | 爷爷 | 父亲 | 新娘 | 女孩儿 | 女儿 | 老婆 | 丈夫 | 亲戚 | 阿姨 | 木匠 | 同伴,家里 | 男孩儿 | 大夫 | 小孩儿 | 女孩儿 | 木匠 | 房东 | 小伙子,
pca50-plain-k200-reg1e-05-seed42,银行,25,101,金融 | 贸易 | 农业 | 航运 | 能源 | 电力 | 外贸 | 物流 | 医药 | 经贸 | 房地产 | 经济,货币 | 海运 | 集团 | 航天 | 城乡 | 房地产 | 园林 | 国家 | 经营 | 运营 | 对外 | 改革,医疗 | 影视 | 海洋 | 连锁 | 农产品 | 水利 | 纺织 | 百货,
pca50-plain-k200-reg1e-05-seed42,合同,162,89,审查 | 裁定 | 申请 | 裁决 | 受理 | 审核 | 判决 | 审批 | 驳回 | 公示 | 起诉 | 批准,协议书 | 公告 | 合同 | 驳回 | 提交 | 声明 | 达标 | 原告 | 冻结 | 通知书 | 许可证 | 评估,判处 | 追究 | 签字 | 通告 | 修订 | 承诺 | 冻结 | 协议书,
pca50-plain-k200-reg1e-05-seed42,工资,153,82,利息 | 缴纳 | 退休金 | 交纳 | 学费 | 返还 | 房租 | 减免 | 手续费 | 租金 | 工资 | 税收,高额 | 发放 | 劳务 | 账户 | 生活费 | 关税 | 抚养费 | 债务 | 罚款 | 抵押 | 工资 | 现金,买卖 | 学费 | 资助 | 流转 | 住房 | 激励 | 承包 | 无偿,
pca50-plain-k200-reg1e-05-seed42,火车,185,89,车辆 | 货车 | 行驶 | 火车 | 列车 | 公交车 | 电车 | 公共汽车 | 警车 | 车道 | 慢车 | 出租车,闸 | 艘 | 堵车 | 码头 | 货物 | 慢车 | 倒车 | 船 | 路况 | 巴士 | 警车 | 线路,便道 | 摩托 | 机场 | 乘客 | 起飞 | 车上 | 游船 | 绿灯,
pca50-plain-k200-reg1e-05-seed42,飞机,185,89,车辆 | 货车 | 行驶 | 火车 | 列车 | 公交车 | 电车 | 公共汽车 | 警车 | 车道 | 慢车 | 出租车,闸 | 艘 | 堵车 | 码头 | 货物 | 慢车 | 倒车 | 船 | 路况 | 巴士 | 警车 | 线路,便道 | 摩托 | 机场 | 乘客 | 起飞 | 车上 | 游船 | 绿灯,
pca50-plain-k200-reg1e-05-seed42,足球,10,45,乒乓球 | 体操 | 篮球 | 田径 | 网球 | 排球 | 羽毛球 | 举重 | 摔跤 | 台球 | 武术 | 棒球,扑克 | 俱乐部 | 帆船 | 排球 | 篮球 | 羽毛球 | 足球 | 健美 | 赛 | 芭蕾 | 棋 | 网球,芭蕾 | 杂技 | 马戏 | 器械 | 礼仪 | 魔术 | 体能 | 长跑,
pca50-plain-k200-reg1e-05-seed42,篮球,10,45,乒乓球 | 体操 | 篮球 | 田径 | 网球 | 排球 | 羽毛球 | 举重 | 摔跤 | 台球 | 武术 | 棒球,扑克 | 俱乐部 | 帆船 | 排球 | 篮球 | 羽毛球 | 足球 | 健美 | 赛 | 芭蕾 | 棋 | 网球,芭蕾 | 杂技 | 马戏 | 器械 | 礼仪 | 魔术 | 体能 | 长跑,
pca50-plain-k200-reg1e-05-seed42,软件,0,62,电脑 | 显示器 | 硬盘 | 打印机 | 屏幕 | 录音机 | 音响 | 摄像机 | 鼠标 | 磁盘 | 耳机 | 电视机,物体 | 屏幕 | 磁带 | 光盘 | 笔记本 | 显示器 | 耳机 | 硬盘 | 摄像 | 电视 | 服务器 | 音响,洗衣机 | 灯泡 | 物体 | 电视 | 闹钟 | 图形 | 计时 | 防盗,
pca50-plain-k200-reg1e-05-seed42,电脑,0,62,电脑 | 显示器 | 硬盘 | 打印机 | 屏幕 | 录音机 | 音响 | 摄像机 | 鼠标 | 磁盘 | 耳机 | 电视机,物体 | 屏幕 | 磁带 | 光盘 | 笔记本 | 显示器 | 耳机 | 硬盘 | 摄像 | 电视 | 服务器 | 音响,洗衣机 | 灯泡 | 物体 | 电视 | 闹钟 | 图形 | 计时 | 防盗,
pca50-plain-k200-reg1e-05-seed42,政策,68,134,思路 | 理念 | 模式 | 趋势 | 举措 | 机制 | 特征 | 特点 | 特性 | 导向 | 格局 | 规律,微观 | 积极性 | 通道 | 速度 | 方针 | 共性 | 方向 | 过程 | 力量 | 概念 | 节奏 | 程度,难点 | 议题 | 理论 | 底线 | 能力 | 主题 | 力量 | 潜力,
pca50-plain-k200-reg1e-05-seed42,法律,71,50,规定 | 权利 | 职权 | 职责 | 规则 | 法规 | 法律 | 条款 | 条例 | 制度 | 原则 | 准则,用途 | 规则 | 条件 | 特权 | 惯例 | 契约 | 法律 | 条款 | 意见 | 待遇 | 资格 | 对象,待遇 | 协定 | 资格 | 财产 | 负有 | 情形 | 意见 | 对象,
pca50-plain-k200-reg1e-05-seed42,快乐,188,43,安逸 | 悠闲 | 快乐 | 宁静 | 愉快 | 舒畅 | 安静 | 舒服 | 快活 | 安稳 | 清静 | 幸福,安静 | 滋润 | 美好 | 和谐 | 无忧无虑 | 痛快 | 明媚 | 舒服 | 快活 | 悠闲 | 安稳 | 幸福,丰盛 | 暖和 | 滋润 | 明媚 | 暖烘烘 | 凉快 | 浪漫 | 美滋滋,
pca50-plain-k200-reg1e-05-seed42,悲伤,52,40,沮丧 | 悲伤 | 羞愧 | 绝望 | 焦躁 | 伤感 | 烦躁 | 恐惧 | 悔恨 | 伤心 | 难过 | 怨恨,恐慌 | 压抑 | 悲伤 | 心酸 | 沮丧 | 厌烦 | 怨恨 | 愤怒 | 疲惫 | 无奈 | 麻木 | 害怕,怜惜 | 无奈 | 茫然 | 失望 | 麻木 | 羞愧 | 心酸 | 害怕,
pca50-plain-k200-reg1e-05-seed42,为什么,5,136,也许 | 就算 | 毕竟 | 何况 | 难道 | 可是 | 当然 | 但是 | 要是 | 只不过 | 反正 | 其实,当然 | 无论如何 | 恐怕 | 本来 | 反正 | 看上去 | 没准儿 | 幸亏 | 以为 | 纵然 | 如果说 | 为什么,看上去 | 看起来 | 应该 | 总算 | 没想到 | 不用说 | 这样 | 俗话说,事实上:0.267880 | 无非:0.010787
pca50-plain-k200-reg1e-05-seed42,可以,77,79,要不 | 不要 | 非得 | 免得 | 不然 | 何必 | 别 | 要 | 怕 | 就要 | 不用 | 巴不得,谁 | 迟早 | 怕 | 可以 | 老是 | 只管 | 不许 | 千万 | 永远 | 免得 | 只能 | 先,自己 | 早晚 | 一不小心 | 有没有 | 舍不得 | 怎么 | 谁 | 到头来,
pca50-plain-k200-reg1e-05-seed42,花,158,42,挣 | 赚 | 买 | 钱 | 掏 | 掏钱 | 赔钱 | 攒 | 卖 | 零花钱 | 便宜 | 拿,赔 | 白白 | 贵 | 钱 | 值钱 | 多 | 舍得 | 剩 | 买 | 便宜 | 拿走 | 攒,算 | 拼 | 掏 | 手头 | 靠 | 省事 | 捐 | 出头,
pca50-plain-k200-reg1e-05-seed42,行,70,109,利 | 盛 | 保 | 融 | 汇 | 顺 | 信 | 富 | 海 | 德 | 银 | 旺,筑 | 远 | 产 | 限 | 格 | 续 | 海 | 销 | 融 | 管 | 港 | 盘,迎 | 太平 | 服 | 飞 | 止 | 市 | 平安 | 担,
pca50-plain-k200-reg1e-05-seed42,苹果,38,97,市场 | 行业 | 品牌 | 企业 | 产品 | 厂商 | 渠道 | 国内 | 厂家 | 业务 | 消费 | 板块,主流 | 潜在 | 全国 | 用户 | 海外 | 内地 | 需求 | 人工智能 | 竞争 | 品种 | 近年来 | 未来,白酒 | 关注 | 网点 | 苹果 | 影响力 | 车型 | 竞争 | 近年来,
pca50-plain-k200-reg1e-06-seed42,猫,102,63,猫 | 蛇 | 狮子 | 青蛙 | 猩猩 | 鸟 | 鳄鱼 | 虫子 | 妖怪 | 狼 | 鸽子 | 猴,鸟 | 鹰 | 猴 | 动物园 | 鼠 | 吉祥物 | 鳄鱼 | 青蛙 | 宝贝 | 嫦娥 | 虫子 | 怪物,花样 | 宝宝 | 公主 | 娃娃 | 宝贝 | 杀手 | 孪生 | 双胞胎,
pca50-plain-k200-reg1e-06-seed42,狗,172,52,小偷儿 | 傻 | 家伙 | 丫头 | 贪玩儿 | 老头儿 | 笨蛋 | 疯子 | 胖子 | 人缘儿 | 乖 | 坏人,丑 | 家伙 | 贼 | 哥 | 出息 | 岁数 | 酒鬼 | 帅 | 贪玩儿 | 鬼 | 人缘儿 | 老头儿,老大 | 俩 | 狗 | 皇上 | 能干 | 哥 | 老头儿 | 女人,
pca50-plain-k200-reg1e-06-seed42,鸟,102,63,猫 | 蛇 | 狮子 | 青蛙 | 猩猩 | 鸟 | 鳄鱼 | 虫子 | 妖怪 | 狼 | 鸽子 | 猴,鸟 | 鹰 | 猴 | 动物园 | 鼠 | 吉祥物 | 鳄鱼 | 青蛙 | 宝贝 | 嫦娥 | 虫子 | 怪物,花样 | 宝宝 | 公主 | 娃娃 | 宝贝 | 杀手 | 孪生 | 双胞胎,
pca50-plain-k200-reg1e-06-seed42,牛奶,149,80,酸奶 | 牛奶 | 饼干 | 果汁 | 橙汁 | 薯片 | 水果 | 果酱 | 豆浆 | 米饭 | 薯条 | 蜂蜜,奶 | 酱 | 馒头 | 葡萄酒 | 果酱 | 蛋糕 | 盒饭 | 口香糖 | 面粉 | 红茶 | 水果 | 薯片,粥 | 菜 | 土豆 | 辣椒 | 番茄 | 西红柿 | 调料 | 香油,
pca50-plain-k200-reg1e-06-seed42,米饭,149,80,酸奶 | 牛奶 | 饼干 | 果汁 | 橙汁 | 薯片 | 水果 | 果酱 | 豆浆 | 米饭 | 薯条 | 蜂蜜,奶 | 酱 | 馒头 | 葡萄酒 | 果酱 | 蛋糕 | 盒饭 | 口香糖 | 面粉 | 红茶 | 水果 | 薯片,粥 | 菜 | 土豆 | 辣椒 | 番茄 | 西红柿 | 调料 | 香油,
pca50-plain-k200-reg1e-06-seed42,咖啡,149,80,酸奶 | 牛奶 | 饼干 | 果汁 | 橙汁 | 薯片 | 水果 | 果酱 | 豆浆 | 米饭 | 薯条 | 蜂蜜,奶 | 酱 | 馒头 | 葡萄酒 | 果酱 | 蛋糕 | 盒饭 | 口香糖 | 面粉 | 红茶 | 水果 | 薯片,粥 | 菜 | 土豆 | 辣椒 | 番茄 | 西红柿 | 调料 | 香油,
pca50-plain-k200-reg1e-06-seed42,医生,109,40,残疾 | 残疾人 | 患者 | 儿童 | 老年 | 病人 | 艾滋病 | 未成年人 | 精神病 | 孤儿 | 青少年 | 孕妇,慈善 | 生育 | 艾滋病 | 聋人 | 伤残 | 老年 | 人身 | 男性 | 单身 | 病人 | 残疾 | 贫困,医生 | 慈善 | 生育 | 病人 | 精神病 | 患者 | 职业病 | 单身,
pca50-plain-k200-reg1e-06-seed42,感冒,74,73,腹泻 | 炎症 | 急性 | 症状 | 病症 | 抑郁症 | 慢性 | 高血压 | 疼痛 | 咳嗽 | 发炎 | 失眠,睡眠 | 忌口 | 发炎 | 食欲 | 失明 | 戒烟 | 酗酒 | 霍乱 | 患 | 血压 | 慢性 | 流感,胃 | 失恋 | 抑郁 | 刷牙 | 愈合 | 血压 | 疲劳 | 睡眠,
pca50-plain-k200-reg1e-06-seed42,医院,41,54,治疗 | 针灸 | 外科 | 急诊 | 儿科 | 内科 | 临床 | 肿瘤 | 手术 | 药物 | 西医 | 中医,诊所 | 监护 | 体检 | 输液 | 医院 | 输血 | 针灸 | 儿科 | 手术室 | 药方 | 疗效 | 诊断,确诊 | 止咳 | 传染病 | 按摩 | 根治 | 口腔 | 胶囊 | 包扎,
pca50-plain-k200-reg1e-06-seed42,学校,16,47,考试 | 理科 | 本科 | 高中 | 高考 | 初中 | 入学 | 考 | 选修 | 录取 | 年级 | 口试,考生 | 硕士 | 班 | 本科 | 试卷 | 学科 | 录取 | 学时 | 文科 | 年级 | 大学 | 外语,英语 | 硕士 | 必修 | 学位 | 听力 | 班 | 课程 | 学时,
pca50-plain-k200-reg1e-06-seed42,老师,31,107,姑姑 | 舅舅 | 姐姐 | 奶奶 | 妹妹 | 爸爸 | 嫂子 | 母亲 | 哥哥 | 妈妈 | 爸 | 姥姥,老板 | 爷爷 | 父亲 | 新娘 | 女孩儿 | 女儿 | 老婆 | 丈夫 | 亲戚 | 阿姨 | 木匠 | 同伴,家里 | 男孩儿 | 大夫 | 小孩儿 | 女孩儿 | 木匠 | 房东 | 小伙子,
pca50-plain-k200-reg1e-06-seed42,银行,25,101,金融 | 贸易 | 农业 | 航运 | 能源 | 电力 | 外贸 | 物流 | 医药 | 经贸 | 房地产 | 经济,货币 | 海运 | 集团 | 航天 | 城乡 | 房地产 | 园林 | 国家 | 经营 | 运营 | 对外 | 改革,医疗 | 影视 | 海洋 | 连锁 | 农产品 | 水利 | 纺织 | 百货,
pca50-plain-k200-reg1e-06-seed42,合同,162,89,审查 | 裁定 | 申请 | 裁决 | 受理 | 审核 | 判决 | 审批 | 驳回 | 公示 | 起诉 | 批准,协议书 | 公告 | 合同 | 驳回 | 提交 | 声明 | 达标 | 原告 | 冻结 | 通知书 | 许可证 | 评估,判处 | 追究 | 签字 | 通告 | 修订 | 承诺 | 冻结 | 协议书,
pca50-plain-k200-reg1e-06-seed42,工资,153,82,利息 | 缴纳 | 退休金 | 交纳 | 学费 | 返还 | 房租 | 减免 | 手续费 | 租金 | 工资 | 税收,高额 | 发放 | 劳务 | 账户 | 生活费 | 关税 | 抚养费 | 债务 | 罚款 | 抵押 | 工资 | 现金,买卖 | 学费 | 资助 | 流转 | 住房 | 激励 | 承包 | 无偿,
pca50-plain-k200-reg1e-06-seed42,火车,185,89,车辆 | 货车 | 行驶 | 火车 | 列车 | 公交车 | 电车 | 公共汽车 | 警车 | 车道 | 慢车 | 出租车,闸 | 艘 | 堵车 | 码头 | 货物 | 慢车 | 倒车 | 船 | 路况 | 巴士 | 警车 | 线路,便道 | 摩托 | 机场 | 乘客 | 起飞 | 车上 | 游船 | 绿灯,
pca50-plain-k200-reg1e-06-seed42,飞机,185,89,车辆 | 货车 | 行驶 | 火车 | 列车 | 公交车 | 电车 | 公共汽车 | 警车 | 车道 | 慢车 | 出租车,闸 | 艘 | 堵车 | 码头 | 货物 | 慢车 | 倒车 | 船 | 路况 | 巴士 | 警车 | 线路,便道 | 摩托 | 机场 | 乘客 | 起飞 | 车上 | 游船 | 绿灯,
pca50-plain-k200-reg1e-06-seed42,足球,10,45,乒乓球 | 体操 | 篮球 | 田径 | 网球 | 排球 | 羽毛球 | 举重 | 摔跤 | 台球 | 武术 | 棒球,扑克 | 俱乐部 | 帆船 | 排球 | 篮球 | 羽毛球 | 足球 | 健美 | 赛 | 芭蕾 | 棋 | 网球,芭蕾 | 杂技 | 马戏 | 器械 | 礼仪 | 魔术 | 体能 | 长跑,
pca50-plain-k200-reg1e-06-seed42,篮球,10,45,乒乓球 | 体操 | 篮球 | 田径 | 网球 | 排球 | 羽毛球 | 举重 | 摔跤 | 台球 | 武术 | 棒球,扑克 | 俱乐部 | 帆船 | 排球 | 篮球 | 羽毛球 | 足球 | 健美 | 赛 | 芭蕾 | 棋 | 网球,芭蕾 | 杂技 | 马戏 | 器械 | 礼仪 | 魔术 | 体能 | 长跑,
pca50-plain-k200-reg1e-06-seed42,软件,0,62,电脑 | 显示器 | 硬盘 | 打印机 | 屏幕 | 录音机 | 音响 | 摄像机 | 鼠标 | 磁盘 | 耳机 | 电视机,物体 | 屏幕 | 磁带 | 光盘 | 笔记本 | 显示器 | 耳机 | 硬盘 | 摄像 | 电视 | 服务器 | 音响,洗衣机 | 灯泡 | 物体 | 电视 | 闹钟 | 图形 | 计时 | 防盗,
pca50-plain-k200-reg1e-06-seed42,电脑,0,62,电脑 | 显示器 | 硬盘 | 打印机 | 屏幕 | 录音机 | 音响 | 摄像机 | 鼠标 | 磁盘 | 耳机 | 电视机,物体 | 屏幕 | 磁带 | 光盘 | 笔记本 | 显示器 | 耳机 | 硬盘 | 摄像 | 电视 | 服务器 | 音响,洗衣机 | 灯泡 | 物体 | 电视 | 闹钟 | 图形 | 计时 | 防盗,
pca50-plain-k200-reg1e-06-seed42,政策,68,134,思路 | 理念 | 模式 | 趋势 | 举措 | 机制 | 特征 | 特点 | 特性 | 导向 | 格局 | 规律,微观 | 积极性 | 通道 | 速度 | 方针 | 共性 | 方向 | 过程 | 力量 | 概念 | 节奏 | 程度,难点 | 议题 | 理论 | 底线 | 能力 | 主题 | 力量 | 潜力,
pca50-plain-k200-reg1e-06-seed42,法律,71,50,规定 | 权利 | 职权 | 职责 | 规则 | 法规 | 法律 | 条款 | 条例 | 制度 | 原则 | 准则,用途 | 规则 | 条件 | 特权 | 惯例 | 契约 | 法律 | 条款 | 意见 | 待遇 | 资格 | 对象,待遇 | 协定 | 资格 | 财产 | 负有 | 情形 | 意见 | 对象,
pca50-plain-k200-reg1e-06-seed42,快乐,188,43,安逸 | 悠闲 | 快乐 | 宁静 | 愉快 | 舒畅 | 安静 | 舒服 | 快活 | 安稳 | 清静 | 幸福,安静 | 滋润 | 美好 | 和谐 | 无忧无虑 | 痛快 | 明媚 | 舒服 | 快活 | 悠闲 | 安稳 | 幸福,丰盛 | 暖和 | 滋润 | 明媚 | 暖烘烘 | 凉快 | 浪漫 | 美滋滋,
pca50-plain-k200-reg1e-06-seed42,悲伤,52,40,沮丧 | 悲伤 | 羞愧 | 绝望 | 焦躁 | 伤感 | 烦躁 | 恐惧 | 悔恨 | 伤心 | 难过 | 怨恨,恐慌 | 压抑 | 悲伤 | 心酸 | 沮丧 | 厌烦 | 怨恨 | 愤怒 | 疲惫 | 无奈 | 麻木 | 害怕,怜惜 | 无奈 | 茫然 | 失望 | 麻木 | 羞愧 | 心酸 | 害怕,
pca50-plain-k200-reg1e-06-seed42,为什么,5,136,也许 | 毕竟 | 就算 | 何况 | 难道 | 可是 | 当然 | 但是 | 其实 | 只不过 | 反正 | 要是,当然 | 无论如何 | 恐怕 | 本来 | 反正 | 看上去 | 没准儿 | 幸亏 | 以为 | 纵然 | 如果说 | 为什么,看上去 | 看起来 | 应该 | 总算 | 没想到 | 这样 | 不用说 | 竟然,无非:0.026487 | 倘若:0.022453
pca50-plain-k200-reg1e-06-seed42,可以,77,78,要不 | 不要 | 非得 | 免得 | 不然 | 何必 | 别 | 要 | 怕 | 就要 | 不用 | 巴不得,谁 | 迟早 | 怕 | 可以 | 老是 | 只管 | 不许 | 千万 | 永远 | 免得 | 只能 | 先,自己 | 早晚 | 有没有 | 一不小心 | 舍不得 | 怎么 | 谁 | 到头来,没有:0.065467
pca50-plain-k200-reg1e-06-seed42,花,158,42,挣 | 赚 | 买 | 钱 | 掏 | 掏钱 | 赔钱 | 攒 | 卖 | 零花钱 | 便宜 | 拿,赔 | 白白 | 贵 | 钱 | 值钱 | 多 | 舍得 | 剩 | 买 | 便宜 | 拿走 | 攒,算 | 拼 | 掏 | 手头 | 靠 | 省事 | 捐 | 出头,
pca50-plain-k200-reg1e-06-seed42,行,70,109,利 | 盛 | 保 | 融 | 汇 | 顺 | 信 | 富 | 海 | 德 | 银 | 旺,筑 | 远 | 产 | 限 | 格 | 续 | 海 | 销 | 融 | 管 | 港 | 盘,迎 | 太平 | 服 | 飞 | 止 | 市 | 平安 | 担,
pca50-plain-k200-reg1e-06-seed42,苹果,38,97,市场 | 行业 | 品牌 | 企业 | 产品 | 厂商 | 渠道 | 国内 | 厂家 | 业务 | 消费 | 板块,主流 | 潜在 | 全国 | 用户 | 海外 | 内地 | 需求 | 人工智能 | 竞争 | 品种 | 近年来 | 未来,白酒 | 关注 | 网点 | 苹果 | 影响力 | 车型 | 竞争 | 近年来,
pca50-plain-k25-reg1e-05-seed42,猫,6,296,姑姑 | 妹妹 | 姐姐 | 母亲 | 舅舅 | 哥哥 | 媳妇 | 嫂子 | 闺女 | 父亲 | 妈妈 | 女儿,苦力 | 大伙儿 | 华裔 | 情侣 | 老板 | 宇航员 | 爷爷 | 父亲 | 新娘 | 女孩儿 | 夫人 | 家伙,灾区 | 医生 | 大伙儿 | 官僚 | 身边 | 一代 | 大家 | 商贾,外籍:0.037940 | 元首:0.016352 | 贵族:0.012855 | 助手:0.012677 | 种族:0.011549
pca50-plain-k25-reg1e-05-seed42,狗,6,296,姑姑 | 妹妹 | 姐姐 | 母亲 | 舅舅 | 哥哥 | 媳妇 | 嫂子 | 闺女 | 父亲 | 妈妈 | 女儿,苦力 | 大伙儿 | 华裔 | 情侣 | 老板 | 宇航员 | 爷爷 | 父亲 | 新娘 | 女孩儿 | 夫人 | 家伙,灾区 | 医生 | 大伙儿 | 官僚 | 身边 | 一代 | 大家 | 商贾,外籍:0.037940 | 元首:0.016352 | 贵族:0.012855 | 助手:0.012677 | 种族:0.011549
pca50-plain-k25-reg1e-05-seed42,鸟,7,418,山岭 | 树林 | 山顶 | 山坡 | 峡谷 | 山谷 | 丘陵 | 池塘 | 山峰 | 小溪 | 海岸 | 海边,两侧 | 座 | 瀑布 | 北 | 鸟 | 运河 | 地下 | 柏树 | 开发区 | 临街 | 暴风雨 | 堤坝,子 | 旁边 | 猩猩 | 公鸡 | 妖怪 | 虫子 | 青蛙 | 右边,个:0.412677 | 市:0.373121 | 猴:0.159690 | 大象:0.143256 | 号:0.135395 | 龙:0.121446 | 帝国:0.089319 | 屯:0.088192
pca50-plain-k25-reg1e-05-seed42,牛奶,18,355,米饭 | 牛奶 | 红薯 | 豆腐 | 水果 | 果汁 | 辣椒 | 酸奶 | 果酱 | 肉 | 橙汁 | 罐头,好吃 | 奶 | 糊 | 姜 | 瓶 | 酱 | 馒头 | 产 | 葡萄酒 | 野生 | 母鸡 | 洗衣粉,腾 | 俊 | 天使 | 尿 | 非金属 | 饮食 | 凤凰 | 枝,工业:0.299709 | 农业:0.156575 | 品:0.111724 | 零售:0.087787 | 烘干:0.053656 | 美:0.048169 | 石油:0.041802 | 灵:0.033937
pca50-plain-k25-reg1e-05-seed42,米饭,18,355,米饭 | 牛奶 | 红薯 | 豆腐 | 水果 | 果汁 | 辣椒 | 酸奶 | 果酱 | 肉 | 橙汁 | 罐头,好吃 | 奶 | 糊 | 姜 | 瓶 | 酱 | 馒头 | 产 | 葡萄酒 | 野生 | 母鸡 | 洗衣粉,腾 | 俊 | 天使 | 尿 | 非金属 | 饮食 | 凤凰 | 枝,工业:0.299709 | 农业:0.156575 | 品:0.111724 | 零售:0.087787 | 烘干:0.053656 | 美:0.048169 | 石油:0.041802 | 灵:0.033937
pca50-plain-k25-reg1e-05-seed42,咖啡,18,355,米饭 | 牛奶 | 红薯 | 豆腐 | 水果 | 果汁 | 辣椒 | 酸奶 | 果酱 | 肉 | 橙汁 | 罐头,好吃 | 奶 | 糊 | 姜 | 瓶 | 酱 | 馒头 | 产 | 葡萄酒 | 野生 | 母鸡 | 洗衣粉,腾 | 俊 | 天使 | 尿 | 非金属 | 饮食 | 凤凰 | 枝,工业:0.299709 | 农业:0.156575 | 品:0.111724 | 零售:0.087787 | 烘干:0.053656 | 美:0.048169 | 石油:0.041802 | 灵:0.033937
pca50-plain-k25-reg1e-05-seed42,医生,6,296,姑姑 | 妹妹 | 姐姐 | 母亲 | 舅舅 | 哥哥 | 媳妇 | 嫂子 | 闺女 | 父亲 | 妈妈 | 女儿,苦力 | 大伙儿 | 华裔 | 情侣 | 老板 | 宇航员 | 爷爷 | 父亲 | 新娘 | 女孩儿 | 夫人 | 家伙,灾区 | 医生 | 大伙儿 | 官僚 | 身边 | 一代 | 大家 | 商贾,外籍:0.037940 | 元首:0.016352 | 贵族:0.012855 | 助手:0.012677 | 种族:0.011549
pca50-plain-k25-reg1e-05-seed42,感冒,16,252,炎症 | 病症 | 治疗 | 急性 | 疾病 | 疼痛 | 慢性 | 症状 | 肿瘤 | 腹泻 | 出血 | 病人,秘方 | 睡眠 | 诊所 | 切除 | 恶性 | 忌口 | 血 | 发炎 | 激素 | 心脏 | 视力 | 变异,成年 | 鼻涕 | 抽烟 | 尸体 | 无家可归 | 健美 | 出生 | 残疾人,有害:0.053724 | 洗澡:0.023517 | 鲜血:0.017953 | 医疗:0.013577 | 牙齿:0.011720
pca50-plain-k25-reg1e-05-seed42,医院,16,252,炎症 | 病症 | 治疗 | 急性 | 疾病 | 疼痛 | 慢性 | 症状 | 肿瘤 | 腹泻 | 出血 | 病人,秘方 | 睡眠 | 诊所 | 切除 | 恶性 | 忌口 | 血 | 发炎 | 激素 | 心脏 | 视力 | 变异,成年 | 鼻涕 | 抽烟 | 尸体 | 无家可归 | 健美 | 出生 | 残疾人,有害:0.053724 | 洗澡:0.023517 | 鲜血:0.017953 | 医疗:0.013577 | 牙齿:0.011720
pca50-plain-k25-reg1e-05-seed42,学校,9,309,教师 | 研究生 | 学生 | 毕业生 | 入学 | 大学 | 学校 | 补习 | 高中 | 自学 | 课程 | 学员,复习 | 从业 | 校长 | 医务 | 求职 | 人员 | 高等 | 生活费 | 考生 | 留学生 | 用人 | 硕士,妇女 | 家境 | 年纪 | 听力 | 代理 | 联合国 | 爱好 | 练,公众:0.180125 | 局长:0.141633 | 助理:0.082552 | 总监:0.044196 | 事务所:0.034549 | 顾问:0.028785 | 单位:0.026506 | 部门:0.025094
pca50-plain-k25-reg1e-05-seed42,老师,6,296,姑姑 | 妹妹 | 姐姐 | 母亲 | 舅舅 | 哥哥 | 媳妇 | 嫂子 | 闺女 | 父亲 | 妈妈 | 女儿,苦力 | 大伙儿 | 华裔 | 情侣 | 老板 | 宇航员 | 爷爷 | 父亲 | 新娘 | 女孩儿 | 夫人 | 家伙,灾区 | 医生 | 大伙儿 | 官僚 | 身边 | 一代 | 大家 | 商贾,外籍:0.037940 | 元首:0.016352 | 贵族:0.012855 | 助手:0.012677 | 种族:0.011549
